nro;altitude;country;county;latitude;localname;abs(longitude);municipality;res_org;treespecies
166474;185;Sweden;Gävleborgs län;60.81;Jädraås FP;16.51;Ockelbo;SLU;,Pinus sylvestris,Picea abies,
166475;249;Sweden;Dalarnas län;60.88;Siljansfors FP;14.38;Mora;SLU;,Pinus sylvestris,Picea abies,
166476;;Sweden;Västerbottens län;0;Svartbergets FP;0;Vindeln;SLU;,Pinus sylvestris,Picea abies,
166477;;Sweden;Norrbottens län;0;Ätnarova FP;0;Gällivare;SLU;,Pinus sylvestris,Picea abies,
166479;120;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,Betula pendula,
166480;85;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.1;Halmstad;SLU;,Picea abies,
166482;220;Sweden;Kronobergs län;57.15;Asa FP;14.77;Växjö;SLU;,Acer platanoides,Alnus glutinosa,Alnus incana,Betula pendula,Betula pubescens,Carpinus betulus,Fagus sylvatica,Fraxinus excelsior,Malus silvestris,Picea abies,Pinus sylvestris,Populus tremula,Prunus avium,Prunus padus,Quercus robur,Salix caprea,Sorbus aucuparia,Sorbus intermedia,Tilia cordata,Ulmus glabra,
166483;500;Sweden;Västerbottens län;64.61;Fäbodliden;17.94;Lycksele;SLU;,Picea abies,
166485;120;Sweden;Hallands län;56.71;Tönnersjöhedens FP;13.12;Halmstad;SLU;,Picea abies,
166489;75;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.07;Halmstad;SLU;,Picea abies,
166490;335;Sweden;Norrbottens län;65.41;Anderstjärn;20.2;Arvidsjaur;SLU;,Picea abies,
166491;365;Sweden;Norrbottens län;65.35;Näverliden;19.73;Arvidsjaur;SLU;,Picea abies,
166492;580;Sweden;Västerbottens län;0;Ö. Vojmsjön;0;Vilhelmina;SLU;,Picea abies,
166493;550;Sweden;Västerbottens län;0;Ö. Vojmsjön;0;Vilhelmina;SLU;,Picea abies,
166494;350;Sweden;Västerbottens län;0;Knaften;0;Lycksele;SLU;,Picea abies,
166495;375;Sweden;Västerbottens län;0;Nyby;0;Lycksele;SLU;,Picea abies,
166496;375;Sweden;Västernorrlands län;63.61;Vimmarvattnet;15.9;Sollefteå;SLU;,Picea abies,
166497;360;Sweden;Västernorrlands län;63.17;Lövliden;16.64;Sollefteå;SLU;,Picea abies,
166498;50;Sweden;Gävleborgs län;0;Varggårdsv.;0;Gävle;SLU;,Picea abies,
166499;75;Sweden;Västmanlands län;0;Mellanbov.;0;Sala;SLU;,Picea abies,
166500;175;Sweden;Kronobergs län;57.18;Asa FP;14.77;Växjö;SLU;,Picea abies,
166501;250;Sweden;Kronobergs län;57.08;Hultåsen;14.94;Växjö;SLU;,Picea abies,
166504;245;Sweden;Kronobergs län;57.15;Asa FP;14.76;Växjö;SLU;,Picea abies,
166505;220;Sweden;Kronobergs län;57.02;Boket;14.38;Alvesta;SLU;,Fagus sylvatica,Quercus robur,Alnus glutinosa,Fraxinus excelsior,Picea abies,
166506;120;Sweden;Hallands län;0;Öllsjömossen;0;Hylte;SLU;,Picea abies,Picea omorika,Picea mariana,
166507;220;Sweden;Kronobergs län;57.06;Mon;14.39;Alvesta;SLU;,Pinus sylvestris,Picea abies,
166509;35;Sweden;Kalmar län;56.53;Ebbegärde;16.15;Kalmar;SLU;,Picea abies,
166510;90;Sweden;Värmlands län;59.36;Mölnbacka;13.34;Forshaga;SLU;,Picea abies,
166511;200;Sweden;Dalarnas län;60.21;Grängshammar;15.31;Säter;SLU;,Picea abies,
166512;40;Sweden;Gävleborgs län;60.34;Valbo;17.11;Gävle;SLU;,Picea abies,
166513;390;Sweden;Jämtlands län;62.43;Bräcke;15.52;Bräcke;SLU;,Picea abies,
166514;40;Sweden;Hallands län;56.96;Hjuleberg;12.71;Falkenberg;SLU;,Picea abies,
166531;;Sweden;Hallands län;56.7;Tönnersjöheden;13.13;Halmstad;SLU;,Quercus robur,Betula pendula,Picea abies,Pinus sylvestris,
166533;;Sweden;Hallands län;56.67;Tönnersjöheden;13.09;Halmstad;SLU;,Picea abies,
166535;;Sweden;Hallands län;56.7;Tönnersjöheden;13.11;Halmstad;SLU;,Picea abies,
166536;60;Sweden;Hallands län;56.65;Strömma;13.06;Halmstad;SLU;,Picea abies,
166545;65;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.07;Halmstad;SLU;,Picea abies,
166546;;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.1;Halmstad;SLU;,Picea abies,
166548;95;Sweden;Hallands län;56.72;Skedala;13.03;Halmstad;SLU;,Picea abies,
166549;172;Sweden;Hallands län;56.95;Prisparken;13.62;Hylte;SLU;,Picea abies,
166550;;Sweden;Hallands län;56.7;Eriksköp;13.13;Halmstad;SLU;,Populus tremula,Betula pendula,Picea abies,Fagus sylvatica,Quercus robur,Pinus sylvestris,
166551;125;Sweden;Hallands län;56.67;Torared;13.11;Halmstad;SLU;,Picea abies,
166552;76;Sweden;Hallands län;56.66;Börjebro;13.09;Halmstad;SLU;,Picea abies,
166553;58;Sweden;Hallands län;56.66;Skogsängsvägen;13.06;Halmstad;SLU;,Picea abies,
166554;68;Sweden;Hallands län;56.65;Strömma;13.06;Halmstad;SLU;,Picea abies,
166555;99;Sweden;Hallands län;56.55;Skogaby 1;13.2;Laholm;SLU;,Picea abies,
166556;99;Sweden;Hallands län;56.55;Skogaby 2;13.2;Laholm;SLU;,Picea abies,
166559;;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.09;Halmstad;SLU;,Picea abies,
166560;;Sweden;Hallands län;56.69;Skällåsvägen;13.11;Halmstad;SLU;,Picea abies,
166562;;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,
166565;;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.08;Halmstad;SLU;,Picea omorika,Picea abies,
166566;;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.12;Halmstad;SLU;,Picea abies,
166567;;Sweden;Hallands län;56.7;Tönnersjöhedens FP;13.11;Halmstad;SLU;,Picea abies,
166568;;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.08;Halmstad;SLU;,Picea abies,
166569;;Sweden;Hallands län;56.69;Tönnersjöhedens FP;13.08;Halmstad;SLU;,Picea abies,
166574;162;Sweden;Kronobergs län;57.01;Grankärret;14.05;Ljungby;SLU;,Picea abies,
166575;177;Sweden;Kronobergs län;57;Stretelid;14.04;Ljungby;SLU;,Picea abies,
